Sentence #,Word,POS,Tag
Sentence: 796,Presidents,NNS,O
Sentence: 797,With,IN,O
Sentence: 798,Bolivian,JJ,B-gpe
Sentence: 799,Bolivia,NNP,B-geo
Sentence: 800,Meanwhile,RB,O
Sentence: 801,A,DT,O
Sentence: 802,The,DT,O
Sentence: 803,Officials,NNS,O
Sentence: 804,A,DT,O
Sentence: 805,That,DT,O
Sentence: 806,U.S.,NNP,B-org
Sentence: 807,Senator,NNP,B-per
Sentence: 808,Democratic,JJ,O
Sentence: 809,President,NNP,B-per
Sentence: 810,A,DT,O
Sentence: 811,More,JJR,O
Sentence: 812,Witnesses,NNS,O
Sentence: 813,The,DT,O
Sentence: 814,It,PRP,O
Sentence: 815,Migrants,NNS,O
Sentence: 816,They,PRP,O
Sentence: 817,Earlier,RBR,O
Sentence: 818,Police,NNS,O
Sentence: 819,Authorities,NNS,O
Sentence: 820,Mr.,NNP,B-per
Sentence: 821,The,DT,O
Sentence: 822,In,IN,O
Sentence: 823,Taleban,NNP,B-org
Sentence: 824,Meanwhile,RB,O
Sentence: 825,NATO,NNP,B-org
Sentence: 826,Insurgents,NNS,O
Sentence: 827,Police,NNS,O
Sentence: 828,In,IN,O
Sentence: 829,Military,JJ,O
Sentence: 830,In,IN,O
Sentence: 831,In,IN,O
Sentence: 832,The,DT,O
Sentence: 833,Bush,NNP,B-per
Sentence: 834,Officials,NNS,O
Sentence: 835,Paul,NNP,B-per
Sentence: 836,Iranian,JJ,B-gpe
Sentence: 837,News,NNP,O
Sentence: 838,Separately,RB,O
Sentence: 839,That,DT,O
Sentence: 840,It,PRP,O
Sentence: 841,Enriched,VBN,O
Sentence: 842,The,DT,O
Sentence: 843,The,DT,O
Sentence: 844,Insurgents,NNS,O
Sentence: 845,In,IN,O
Sentence: 846,A,DT,O
Sentence: 847,Abu,NNP,B-per
Sentence: 848,An,DT,O
Sentence: 849,The,DT,O
Sentence: 850,He,PRP,O
Sentence: 851,Nigerian,JJ,B-gpe
Sentence: 852,The,DT,O
Sentence: 853,He,PRP,O
Sentence: 854,Abduction,NN,O
Sentence: 855,In,IN,O
Sentence: 856,Most,JJS,O
Sentence: 857,Some,DT,O
Sentence: 858,The,DT,O
Sentence: 859,U.S.,NNP,B-org
Sentence: 860,Officials,NNS,O
Sentence: 861,Those,DT,O
Sentence: 862,KindHearts,NNP,B-org
Sentence: 863,KindHearts,NNP,B-org
Sentence: 864,Hamas,NNP,B-org
Sentence: 865,The,DT,O
Sentence: 866,China,NNP,B-geo
Sentence: 867,China,NNP,B-geo
Sentence: 868,He,PRP,O
Sentence: 869,He,PRP,O
Sentence: 870,The,DT,O
Sentence: 871,The,DT,O
Sentence: 872,The,DT,O
Sentence: 873,Childhood,NNP,O
Sentence: 874,Now,RB,O
Sentence: 875,VOA,NNP,B-org
Sentence: 876,The,DT,O
Sentence: 877,World,NNP,B-org
Sentence: 878,He,PRP,O
Sentence: 879,Mr.,NNP,B-per
Sentence: 880,World,NNP,O
Sentence: 881,A,DT,O
Sentence: 882,The,DT,O
Sentence: 883,It,PRP,O
Sentence: 884,U.S.,NNP,B-geo
Sentence: 885,But,CC,O
Sentence: 886,Many,JJ,O
Sentence: 887,Israeli,JJ,B-gpe
Sentence: 888,Palestinian,JJ,B-gpe
Sentence: 889,The,DT,O
Sentence: 890,The,DT,O
Sentence: 891,Authorities,NNS,O
Sentence: 892,A,DT,O
Sentence: 893,Later,RB,B-tim
Sentence: 894,The,DT,O
Sentence: 895,Taleban,NNP,B-org
Sentence: 896,Britain,NNP,B-geo
Sentence: 897,On,IN,O
Sentence: 898,Members,NNS,O
Sentence: 899,Many,JJ,O
Sentence: 900,The,DT,O
Sentence: 901,Several,NN,O
Sentence: 902,However,RB,O
Sentence: 903,The,DT,O
Sentence: 904,Fire,NN,O
Sentence: 905,Authorities,NNS,O
Sentence: 906,Before,IN,O
Sentence: 907,The,DT,O
Sentence: 908,More,JJR,O
Sentence: 909,A,DT,O
Sentence: 910,The,DT,O
Sentence: 911,However,RB,O
Sentence: 912,In,IN,O
Sentence: 913,The,DT,O
Sentence: 914,Tuesday,NNP,B-tim
Sentence: 915,Local,JJ,O
Sentence: 916,The,DT,O
Sentence: 917,At,IN,O
Sentence: 918,No,DT,O
Sentence: 919,More,JJR,B-tim
Sentence: 920,In,IN,O
Sentence: 921,More,JJR,O
Sentence: 922,World,NNP,O
Sentence: 923,A,DT,O
Sentence: 924,Following,VBG,O
Sentence: 925,At,IN,O
Sentence: 926,Rostropovich,NNP,B-per
Sentence: 927,They,PRP,O
Sentence: 928,The,DT,O
Sentence: 929,The,DT,O
Sentence: 930,That,DT,O
Sentence: 931,The,DT,O
Sentence: 932,Google,NNP,B-org
Sentence: 933,The,DT,O
Sentence: 934,Monday,NNP,B-tim
Sentence: 935,Under,IN,O
Sentence: 936,A,DT,O
Sentence: 937,Meanwhile,RB,O
Sentence: 938,The,DT,O
Sentence: 939,Popular,JJ,O
Sentence: 940,The,DT,O
Sentence: 941,The,DT,O
Sentence: 942,The,DT,O
Sentence: 943,Meanwhile,RB,O
Sentence: 944,Haas,NNP,B-per
Sentence: 945,United,NNP,B-org
Sentence: 946,Diplomatic,JJ,O
Sentence: 947,The,DT,O
Sentence: 948,The,DT,O
Sentence: 949,Damascus,NNP,B-org
Sentence: 950,Syria,NNP,B-org
Sentence: 951,However,RB,O
Sentence: 952,The,DT,O
Sentence: 953,Earlier,RBR,O
Sentence: 954,Aides,NNS,O
Sentence: 955,Senator,NNP,B-per
Sentence: 956,Iowa,NNP,B-geo
Sentence: 957,Mrs.,NNP,B-per
Sentence: 958,Neither,DT,O
Sentence: 959,Burmese,JJ,B-gpe
Sentence: 960,Aung,NNP,B-per
Sentence: 961,The,DT,O
Sentence: 962,But,CC,O
Sentence: 963,Nambiar,NNP,B-per
Sentence: 964,He,PRP,O
Sentence: 965,Pakistani,JJ,B-gpe
Sentence: 966,They,PRP,O
Sentence: 967,Reports,NNS,O
Sentence: 968,This,DT,O
Sentence: 969,Egyptian-born,JJ,O
Sentence: 970,The,DT,O
Sentence: 971,Six,CD,O
Sentence: 972,Rebels,NNS,O
Sentence: 973,A,DT,O
Sentence: 974,The,DT,O
Sentence: 975,He,PRP,O
Sentence: 976,There,EX,O
Sentence: 977,Fighting,NN,O
Sentence: 978,Two,CD,O
Sentence: 979,Pope,NNP,O
Sentence: 980,The,DT,O
Sentence: 981,His,PRP$,O
Sentence: 982,Speaking,VBG,O
Sentence: 983,Benedict,NNP,B-per
Sentence: 984,The,DT,O
Sentence: 985,The,DT,O
Sentence: 986,Experts,NNS,O
Sentence: 987,The,DT,O
Sentence: 988,Lieutenant,NN,B-per
Sentence: 989,General,NNP,B-per
Sentence: 990,Afghanistan,NNP,B-gpe
Sentence: 991,Three,CD,O
Sentence: 992,Germany,NNP,B-geo
Sentence: 993,Former,JJ,O
Sentence: 994,He,PRP,O
Sentence: 995,At,IN,O
Sentence: 996,The,DT,O
Sentence: 997,The,DT,O
Sentence: 998,Thousands,NNS,O
Sentence: 999,Hundreds,NNS,O
Sentence: 1000,They,PRP,O
Sentence: 1001,The,DT,O
Sentence: 1002,Three,CD,O
Sentence: 1003,Prime,JJ,O
Sentence: 1004,He,PRP,O
Sentence: 1005,The,DT,O
Sentence: 1006,Global,JJ,O
Sentence: 1007,A,DT,O
Sentence: 1008,40,CD,O
Sentence: 1009,The,DT,O
Sentence: 1010,It,PRP,O
Sentence: 1011,Health,NN,O
Sentence: 1012,The,DT,O
Sentence: 1013,A,DT,O
Sentence: 1014,The,DT,O
Sentence: 1015,The,DT,O
Sentence: 1016,The,DT,O
Sentence: 1017,Georgian,JJ,B-gpe
Sentence: 1018,Mr.,NNP,B-per
Sentence: 1019,He,PRP,O
Sentence: 1020,Mr.,NNP,B-per
Sentence: 1021,He,PRP,O
Sentence: 1022,Mr.,NNP,B-per
Sentence: 1023,South,JJ,O
Sentence: 1024,Hundreds,NNS,O
Sentence: 1025,Earlier,RB,O
Sentence: 1026,They,PRP,O
Sentence: 1027,Anti-Japanese,JJ,O
Sentence: 1028,Venezuela,NNP,B-gpe
Sentence: 1029,Defense,NN,O
Sentence: 1030,He,PRP,O
Sentence: 1031,Venezuela,NNP,B-gpe
Sentence: 1032,Iran,NNP,B-geo
Sentence: 1033,Speaking,VBG,O
Sentence: 1034,Iran,NNP,B-gpe
Sentence: 1035,Highly,RB,O
Sentence: 1036,The,DT,O
Sentence: 1037,In,IN,O
Sentence: 1038,President,NNP,B-per
Sentence: 1039,Saturday,NNP,B-tim
Sentence: 1040,Hours,NNS,O
Sentence: 1041,Oil,NN,O
Sentence: 1042,At,IN,O
Sentence: 1043,Hurricane,NNP,B-nat
Sentence: 1044,Israel,NNP,B-geo
Sentence: 1045,The,DT,O
Sentence: 1046,About,IN,O
Sentence: 1047,Both,DT,O
Sentence: 1048,Meanwhile,RB,O
Sentence: 1049,Witnesses,NNS,O
Sentence: 1050,The,DT,O
Sentence: 1051,It,PRP,O
Sentence: 1052,A,DT,O
Sentence: 1053,The,DT,O
Sentence: 1054,It,PRP,O
Sentence: 1055,He,PRP,O
Sentence: 1056,Simonyi,NNP,B-per
Sentence: 1057,The,DT,O
Sentence: 1058,Palestinian,JJ,B-gpe
Sentence: 1059,Mr.,NNP,B-per
Sentence: 1060,A,DT,O
Sentence: 1061,The,DT,O
Sentence: 1062,Mr.,NNP,B-per
Sentence: 1063,A,DT,O
Sentence: 1064,The,DT,O
Sentence: 1065,ETA,NNP,B-org
Sentence: 1066,Spanish,JJ,B-gpe
Sentence: 1067,ETA,NNP,B-org
Sentence: 1068,The,DT,B-org
Sentence: 1069,The,DT,O
Sentence: 1070,The,DT,O
Sentence: 1071,The,DT,B-org
Sentence: 1072,The,DT,O
Sentence: 1073,The,DT,O
Sentence: 1074,However,RB,O
Sentence: 1075,The,DT,O
Sentence: 1076,It,PRP,O
Sentence: 1077,The,DT,O
Sentence: 1078,It,PRP,O
Sentence: 1079,Similarly,RB,O
Sentence: 1080,Palestinian,JJ,B-gpe
Sentence: 1081,In,IN,O
Sentence: 1082,He,PRP,O
Sentence: 1083,Mr.,NNP,B-per
Sentence: 1084,Hamas,NNP,B-org
Sentence: 1085,Hamas,NNP,B-org
Sentence: 1086,European,NNP,B-per
Sentence: 1087,The,DT,O
Sentence: 1088,Those,DT,O
Sentence: 1089,Mr.,NNP,B-per
Sentence: 1090,He,PRP,O
Sentence: 1091,EU,NNP,B-org
Sentence: 1092,Iraqi,JJ,B-gpe
Sentence: 1093,The,DT,O
Sentence: 1094,Several,JJ,O
Sentence: 1095,The,DT,O
Sentence: 1096,Meanwhile,RB,O
Sentence: 1097,The,DT,O
Sentence: 1098,In,IN,O
Sentence: 1099,The,DT,O
Sentence: 1100,Sri,NNP,B-per
Sentence: 1101,Officials,NNS,O
Sentence: 1102,The,DT,O
Sentence: 1103,The,DT,O
Sentence: 1104,The,DT,O
Sentence: 1105,The,DT,O
Sentence: 1106,They,PRP,O
Sentence: 1107,President,NNP,B-per
Sentence: 1108,The,DT,O
Sentence: 1109,It,PRP,O
Sentence: 1110,But,CC,O
Sentence: 1111,Al-Qaida,NNP,B-org
Sentence: 1112,The,DT,O
Sentence: 1113,Zawahiri,NNP,B-per
Sentence: 1114,The,DT,O
Sentence: 1115,Zawahiri,NNP,B-per
Sentence: 1116,He,PRP,O
Sentence: 1117,Zawahiri,NNP,O
Sentence: 1118,The,DT,O
Sentence: 1119,An,DT,O
Sentence: 1120,The,DT,O
Sentence: 1121,The,DT,O
Sentence: 1122,The,DT,O
Sentence: 1123,Last,JJ,O
Sentence: 1124,A,DT,O
Sentence: 1125,The,DT,O
Sentence: 1126,Somalia,NNP,B-geo
Sentence: 1127,Ethiopia,NNP,B-geo
Sentence: 1128,The,DT,O
Sentence: 1129,It,PRP,O
Sentence: 1130,The,DT,O
Sentence: 1131,Deputy,NNP,O
Sentence: 1132,The,DT,O
Sentence: 1133,In,IN,O
Sentence: 1134,No,DT,O
Sentence: 1135,Three,CD,O
Sentence: 1136,Most,JJS,O
Sentence: 1137,The,DT,O
Sentence: 1138,A,DT,O
Sentence: 1139,Mexico,NNP,B-geo
Sentence: 1140,The,DT,O
Sentence: 1141,While,IN,O
Sentence: 1142,A,DT,O
Sentence: 1143,Richard,NNP,B-per
Sentence: 1144,But,CC,O
Sentence: 1145,He,PRP,O
Sentence: 1146,The,DT,O
Sentence: 1147,Boucher,NNP,B-per
Sentence: 1148,Last,JJ,O
Sentence: 1149,A,DT,O
Sentence: 1150,In,IN,O
Sentence: 1151,Iraqi,JJ,B-gpe
Sentence: 1152,In,IN,O
Sentence: 1153,But,CC,O
Sentence: 1154,A,DT,O
Sentence: 1155,Mohammed,NNP,B-per
Sentence: 1156,The,DT,O
Sentence: 1157,He,PRP,O
Sentence: 1158,But,CC,O
Sentence: 1159,Western,JJ,O
Sentence: 1160,They,PRP,O
Sentence: 1161,Pope,NNP,B-per
Sentence: 1162,In,IN,O
Sentence: 1163,But,CC,O
Sentence: 1164,The,DT,O
Sentence: 1165,He,PRP,O
Sentence: 1166,Former,JJ,O
Sentence: 1167,Clinton,NNP,B-per
Sentence: 1168,He,PRP,O
Sentence: 1169,But,CC,O
Sentence: 1170,Clinton,NNP,B-per
Sentence: 1171,Iran,NNP,B-geo
Sentence: 1172,A,DT,O
Sentence: 1173,The,DT,O
Sentence: 1174,The,DT,O
Sentence: 1175,The,DT,O
Sentence: 1176,Iran,NNP,B-geo
Sentence: 1177,Turkish,JJ,B-gpe
Sentence: 1178,Local,JJ,O
Sentence: 1179,They,PRP,O
Sentence: 1180,Turkey,NNP,B-geo
Sentence: 1181,A,DT,O
Sentence: 1182,Khodorkovsky,NNP,B-per
Sentence: 1183,Thursday,NNP,B-tim
Sentence: 1184,In,IN,O
Sentence: 1185,Supporters,NNS,O
Sentence: 1186,The,DT,O
Sentence: 1187,AU,NNP,B-org
Sentence: 1188,The,DT,O
Sentence: 1189,AU,NNP,O
Sentence: 1190,Several,JJ,O
Sentence: 1191,The,DT,O
Sentence: 1192,The,DT,O
Sentence: 1193,The,DT,O
Sentence: 1194,China,NNP,B-geo
Sentence: 1195,The,DT,O
Sentence: 1196,The,DT,O
Sentence: 1197,The,DT,O
Sentence: 1198,Xinhua,NNP,B-org
Sentence: 1199,China,NNP,B-geo
Sentence: 1200,Iraq,NNP,B-geo
Sentence: 1201,The,DT,B-org
Sentence: 1202,During,IN,O
Sentence: 1203,All,DT,O
Sentence: 1204,A,DT,O
Sentence: 1205,But,CC,O
Sentence: 1206,The,DT,O
Sentence: 1207,Meanwhile,RB,O
Sentence: 1208,A,DT,O
Sentence: 1209,A,DT,O
Sentence: 1210,Sixto,NNP,B-per
Sentence: 1211,He,PRP,O
Sentence: 1212,Sixto,NNP,B-per
Sentence: 1213,He,PRP,O
Sentence: 1214,The,DT,O
Sentence: 1215,A,DT,O
Sentence: 1216,The,DT,O
Sentence: 1217,Officials,NNS,O
Sentence: 1218,Pakistani,JJ,B-gpe
Sentence: 1219,Police,NN,O
Sentence: 1220,Iraqi,JJ,B-gpe
Sentence: 1221,A,DT,O
Sentence: 1222,The,DT,O
Sentence: 1223,Shi'ite,NNP,B-org
Sentence: 1224,Meanwhile,RB,O
Sentence: 1225,Several,JJ,O
Sentence: 1226,At,IN,O
Sentence: 1227,Cindy,NNP,B-per
Sentence: 1228,On,IN,O
Sentence: 1229,Authorities,NNS,O
Sentence: 1230,Mr.,NNP,B-per
Sentence: 1231,A,DT,O
Sentence: 1232,The,DT,O
Sentence: 1233,The,DT,O
Sentence: 1234,The,DT,O
Sentence: 1235,The,DT,O
Sentence: 1236,Tehran,NNP,B-geo
Sentence: 1237,The,DT,O
Sentence: 1238,Police,NNS,O
Sentence: 1239,Security,NN,O
Sentence: 1240,At,IN,O
Sentence: 1241,Pakistan,NNP,B-geo
Sentence: 1242,Officials,NNS,O
Sentence: 1243,However,RB,O
Sentence: 1244,The,DT,O
Sentence: 1245,Two,CD,O
Sentence: 1246,Elsewhere,RB,O
Sentence: 1247,Iran,NNP,B-geo
Sentence: 1248,Ali,NNP,B-per
Sentence: 1249,He,PRP,O
Sentence: 1250,His,PRP$,O
Sentence: 1251,A,DT,O
Sentence: 1252,British,JJ,B-gpe
Sentence: 1253,European,JJ,O
Sentence: 1254,Iran,NNP,B-geo
Sentence: 1255,U.S.,NNP,B-org
Sentence: 1256,In,IN,O
Sentence: 1257,She,PRP,O
Sentence: 1258,Ms.,NNP,B-per
Sentence: 1259,Senators,NNS,O
Sentence: 1260,The,DT,O
Sentence: 1261,English,JJ,B-gpe
Sentence: 1262,The,DT,O
Sentence: 1263,The,DT,O
Sentence: 1264,Much,NN,O
Sentence: 1265,Montserrat,NNP,B-geo
Sentence: 1266,Georgia,NNP,B-geo
Sentence: 1267,However,RB,O
Sentence: 1268,Georgia,NNP,B-geo
Sentence: 1269,Areas,NNS,O
Sentence: 1270,The,DT,O
Sentence: 1271,It,PRP,O
Sentence: 1272,Georgia,NNP,B-geo
Sentence: 1273,The,DT,O
Sentence: 1274,Georgia,NNP,B-geo
Sentence: 1275,However,RB,O
Sentence: 1276,The,DT,O
Sentence: 1277,After,IN,O
Sentence: 1278,This,DT,O
Sentence: 1279,Agriculture,NN,O
Sentence: 1280,Exports,NNS,O
Sentence: 1281,However,RB,O
Sentence: 1282,Deforestation,NN,O
Sentence: 1283,Former,JJ,O
Sentence: 1284,The,DT,O
Sentence: 1285,Tourism,NN,O
Sentence: 1286,Settled,VBN,O
Sentence: 1287,It,PRP,O
Sentence: 1288,Agitation,NN,O
Sentence: 1289,The,DT,O
Sentence: 1290,ALL,PDT,O
Sentence: 1291,The,DT,O
Sentence: 1292,They,PRP,O
Sentence: 1293,Jupiter,NNP,B-per
Sentence: 1294,Hence,RB,O
Sentence: 1295,Turkish,JJ,B-gpe
Sentence: 1296,Reports,NNS,O
Sentence: 1297,A,DT,O
Sentence: 1298,It,PRP,O
Sentence: 1299,Last,JJ,O
Sentence: 1300,Ankara,NNP,B-geo
Sentence: 1301,The,DT,O
Sentence: 1302,Afghanistan,NNP,B-geo
Sentence: 1303,The,DT,O
Sentence: 1304,Afghan,JJ,B-gpe
Sentence: 1305,In,IN,O
Sentence: 1306,Separately,RB,O
Sentence: 1307,The,DT,O
Sentence: 1308,The,DT,O
Sentence: 1309,German,JJ,B-gpe
Sentence: 1310,American,NNP,B-org
Sentence: 1311,This,DT,O
Sentence: 1312,Also,RB,O
Sentence: 1313,Still,RB,O
Sentence: 1314,Burma,NNP,B-geo
Sentence: 1315,A,DT,O
Sentence: 1316,Aung,NNP,B-geo
Sentence: 1317,Last,JJ,O
Sentence: 1318,The,DT,O
Sentence: 1319,The,DT,O
Sentence: 1320,Pope,NNP,B-per
Sentence: 1321,Speaking,VBG,O
Sentence: 1322,Earlier,RBR,O
Sentence: 1323,The,DT,O
Sentence: 1324,But,CC,O
Sentence: 1325,Prosecutors,NNS,O
Sentence: 1326,Officials,NNS,O
Sentence: 1327,No,DT,O
Sentence: 1328,The,DT,O
Sentence: 1329,Mr.,NNP,B-per
Sentence: 1330,The,DT,O
Sentence: 1331,Friday,NNP,B-tim
Sentence: 1332,U.S.,NNP,B-geo
Sentence: 1333,Mrs.,NNP,B-per
Sentence: 1334,The,DT,O
Sentence: 1335,Photographs,NN,O
Sentence: 1336,Some,DT,O
Sentence: 1337,The,DT,O
Sentence: 1338,Former,JJ,O
Sentence: 1339,Mr.,NNP,B-per
Sentence: 1340,Earlier,RBR,O
Sentence: 1341,A,DT,O
Sentence: 1342,Defense,NNP,B-per
Sentence: 1343,NATO,NNP,B-org
Sentence: 1344,A,DT,O
Sentence: 1345,NATO,NNP,B-org
Sentence: 1346,The,DT,O
Sentence: 1347,NATO,NNP,B-org
Sentence: 1348,NATO,NNP,B-org
Sentence: 1349,Brazilian,JJ,B-gpe
Sentence: 1350,More,JJR,O
Sentence: 1351,A,DT,O
Sentence: 1352,No,DT,O
Sentence: 1353,Security,NN,O
Sentence: 1354,Rio,NNP,B-geo
Sentence: 1355,Its,PRP$,O
Sentence: 1356,China,NNP,B-geo
Sentence: 1357,The,DT,O
Sentence: 1358,They,PRP,O
Sentence: 1359,Xinhua,NNP,B-org
Sentence: 1360,The,DT,O
Sentence: 1361,China,NNP,B-geo
Sentence: 1362,A,DT,O
Sentence: 1363,The,DT,O
Sentence: 1364,The,DT,O
Sentence: 1365,The,DT,O
Sentence: 1366,The,DT,O
Sentence: 1367,Kenyan,JJ,B-gpe
Sentence: 1368,The,DT,O
Sentence: 1369,She,PRP,O
Sentence: 1370,Police,NNS,O
Sentence: 1371,Barack,NNP,B-per
Sentence: 1372,The,DT,B-org
Sentence: 1373,Sarah,NNP,B-per
Sentence: 1374,Supporters,NNS,O
Sentence: 1375,The,DT,O
Sentence: 1376,Prime,NNP,B-per
Sentence: 1377,The,DT,O
Sentence: 1378,Mr.,NNP,B-per
Sentence: 1379,Iraqi,JJ,B-gpe
Sentence: 1380,One,CD,O
Sentence: 1381,Negotiators,NNS,O
Sentence: 1382,Meanwhile,RB,O
Sentence: 1383,To,TO,O
Sentence: 1384,Also,RB,O
Sentence: 1385,It,PRP,O
Sentence: 1386,A,DT,O
Sentence: 1387,The,DT,B-org
Sentence: 1388,The,DT,O
Sentence: 1389,The,DT,O
Sentence: 1390,The,DT,O
Sentence: 1391,The,DT,O
Sentence: 1392,Authorities,NNS,O
Sentence: 1393,They,PRP,O
Sentence: 1394,Officials,NNS,O
Sentence: 1395,Indian,JJ,B-gpe
Sentence: 1396,Rescuers,NNS,O
Sentence: 1397,A,DT,O
Sentence: 1398,An,DT,O
Sentence: 1399,A,DT,O
Sentence: 1400,His,PRP$,O
Sentence: 1401,Elsewhere,RB,O
Sentence: 1402,Ukrainian,JJ,B-gpe
Sentence: 1403,The,DT,O
Sentence: 1404,An,DT,O
Sentence: 1405,In,IN,O
Sentence: 1406,Cholera,NN,O
Sentence: 1407,It,PRP,O
Sentence: 1408,Health,NN,O
Sentence: 1409,Flooded,JJ,O
Sentence: 1410,The,DT,O
Sentence: 1411,Germany,NNP,B-org
Sentence: 1412,Germany,NNP,B-org
Sentence: 1413,Analysts,NNS,O
Sentence: 1414,The,DT,O
Sentence: 1415,No,DT,O
Sentence: 1416,Bavarian,JJ,O
Sentence: 1417,Israeli,JJ,B-gpe
Sentence: 1418,Israeli,JJ,B-gpe
Sentence: 1419,Authorities,NNS,O
Sentence: 1420,The,DT,O
Sentence: 1421,Sierra,NNP,B-gpe
Sentence: 1422,The,DT,O
Sentence: 1423,A,DT,O
Sentence: 1424,He,PRP,O
Sentence: 1425,Before,IN,O
Sentence: 1426,Meanwhile,RB,O
Sentence: 1427,Panama,NNP,B-org
Sentence: 1428,Panamanian,JJ,B-gpe
Sentence: 1429,Mulino,NNP,B-per
Sentence: 1430,The,DT,O
Sentence: 1431,Palestinian,JJ,B-gpe
Sentence: 1432,Early,RB,O
Sentence: 1433,An,DT,O
Sentence: 1434,In,IN,O
Sentence: 1435,An,DT,O
Sentence: 1436,Separately,RB,O
Sentence: 1437,Hamas,NNP,B-org
Sentence: 1438,Hamas,NNP,B-org
Sentence: 1439,The,DT,O
Sentence: 1440,In,IN,O
Sentence: 1441,The,DT,O
Sentence: 1442,The,DT,O
Sentence: 1443,Brazil,NNP,B-geo
Sentence: 1444,In,IN,O
Sentence: 1445,He,PRP,O
Sentence: 1446,Mr.,NNP,B-per
Sentence: 1447,The,DT,O
Sentence: 1448,The,DT,O
Sentence: 1449,Brazil,NNP,B-geo
Sentence: 1450,Before,IN,O
Sentence: 1451,Now,RB,O
Sentence: 1452,VOA,NNP,B-org
Sentence: 1453,The,DT,O
Sentence: 1454,U.N.,NNP,B-org
Sentence: 1455,On,IN,O
Sentence: 1456,He,PRP,O
Sentence: 1457,The,DT,O
Sentence: 1458,The,DT,O
Sentence: 1459,The,DT,O
Sentence: 1460,U.S.,NNP,B-org
Sentence: 1461,Lawyers,NNS,O
Sentence: 1462,Mr.,NNP,B-per
Sentence: 1463,It,PRP,O
Sentence: 1464,The,DT,O
Sentence: 1465,The,DT,O
Sentence: 1466,United,NNP,B-org
Sentence: 1467,Among,IN,O
Sentence: 1468,If,IN,O
Sentence: 1469,Another,DT,O
Sentence: 1470,The,DT,O
Sentence: 1471,Calls,NNS,O
Sentence: 1472,The,DT,O
Sentence: 1473,Chief,JJ,O
Sentence: 1474,The,DT,O
Sentence: 1475,Heinonen,NNP,B-per
Sentence: 1476,Israeli,JJ,B-gpe
Sentence: 1477,Heinonen,NNP,B-per
Sentence: 1478,He,PRP,O
Sentence: 1479,Damascus,NNP,B-org
Sentence: 1480,Nepal,NNP,B-gpe
Sentence: 1481,At,IN,O
Sentence: 1482,The,DT,O
Sentence: 1483,They,PRP,O
Sentence: 1484,Friends,NNS,O
Sentence: 1485,The,DT,O
Sentence: 1486,A,DT,O
Sentence: 1487,The,DT,O
Sentence: 1488,U.S.,NNP,B-org
Sentence: 1489,Senator,NNP,B-per
Sentence: 1490,Critics,NNS,O
Sentence: 1491,The,DT,O
Sentence: 1492,Senator,NNP,B-per
Sentence: 1493,Obama,NNP,B-per
Sentence: 1494,The,DT,O
Sentence: 1495,The,DT,O
Sentence: 1496,Mr.,NNP,B-per
Sentence: 1497,The,DT,O
Sentence: 1498,Mr.,NNP,B-per
Sentence: 1499,Thursday,NNP,B-tim
Sentence: 1500,A,DT,O
Sentence: 1501,Pakistan,NNP,B-geo
Sentence: 1502,Foreign,JJ,O
Sentence: 1503,He,PRP,O
Sentence: 1504,His,PRP$,O
Sentence: 1505,He,PRP,O
Sentence: 1506,Jordan,NNP,B-gpe
Sentence: 1507,The,DT,O
Sentence: 1508,Petra,NNP,O
Sentence: 1509,It,PRP,O
Sentence: 1510,The,DT,O
Sentence: 1511,The,DT,O
Sentence: 1512,Greek,JJ,B-gpe
Sentence: 1513,Bus,NN,O
Sentence: 1514,Greek,JJ,B-gpe
Sentence: 1515,Greece,NNP,B-geo
Sentence: 1516,Greece,NNP,B-geo
Sentence: 1517,South,NNP,B-geo
Sentence: 1518,The,DT,O
Sentence: 1519,China,NNP,B-geo
Sentence: 1520,South,NNP,B-geo
Sentence: 1521,South,NNP,B-geo
Sentence: 1522,An,DT,O
Sentence: 1523,News,NNP,O
Sentence: 1524,There,EX,O
Sentence: 1525,Hill,NNP,B-per
Sentence: 1526,Hill,NNP,B-per
Sentence: 1527,He,PRP,O
Sentence: 1528,Before,IN,O
Sentence: 1529,If,IN,O
Sentence: 1530,Israeli,JJ,B-gpe
Sentence: 1531,Officials,NNS,O
Sentence: 1532,The,DT,O
Sentence: 1533,Media,NNS,O
Sentence: 1534,Witnesses,NNS,O
Sentence: 1535,In,IN,O
Sentence: 1536,The,DT,O
Sentence: 1537,U.S.,NNP,B-per
Sentence: 1538,U.S.,NNP,B-per
Sentence: 1539,The,DT,O
Sentence: 1540,In,IN,O
Sentence: 1541,The,DT,O
Sentence: 1542,Peru,NNP,B-geo
Sentence: 1543,The,DT,O
Sentence: 1544,Burma,NNP,B-geo
Sentence: 1545,The,DT,O
Sentence: 1546,Earlier,RBR,O
Sentence: 1547,No,DT,O
Sentence: 1548,More,JJR,O
Sentence: 1549,Most,DT,O
Sentence: 1550,Experts,NNS,O
Sentence: 1551,The,DT,O
Sentence: 1552,The,DT,O
Sentence: 1553,A,DT,O
Sentence: 1554,ABC,NNP,B-org
Sentence: 1555,It,PRP,O
Sentence: 1556,Officials,NNS,O
Sentence: 1557,U.S.,NNP,B-geo
Sentence: 1558,The,DT,O
Sentence: 1559,The,DT,O
Sentence: 1560,U.S.,NNP,B-geo
Sentence: 1561,In,IN,O
Sentence: 1562,A,DT,O
Sentence: 1563,European,NNP,B-org
